id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1116726,Guest suite in New Orleans · ★4.94 · 1 bedroom · 1 bed · 1 bath,4847397,Scott,,Treme - Lafitte,29.966419219970703,-90.06938934326172,Entire home/apt,139,30,321,2023-11-25,2.49,2,164,20,"21-STR-00262, 22-OSTR-21925"
1174901,Home in New Orleans · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4163388,N L,,Holy Cross,29.95915,-90.02643,Entire home/apt,110,30,6,2019-01-01,0.05,2,0,0,17STR-19404
1186700,Home in New Orleans · ★4.91 · 5 bedrooms · 9 beds · 3 baths,4710746,Sara,,Marigny,29.96501,-90.06108,Entire home/apt,664,2,192,2023-11-26,1.82,1,314,13,"23-CSTR-08850, 23-OSTR-01338"
1187616,Home in New Orleans · ★5.0 · 1 bedroom · 1 bed · 1 private bath,6494296,Daniel,,Mid-City,29.97302,-90.09915,Private room,65,100,3,2018-07-10,0.05,1,0,0,
1247718,Loft in New Orleans · ★4.84 · 1 bedroom · 1 bed · 1 bath,4841202,Matilde,,Lower Garden District,29.93397,-90.07282,Entire home/apt,44,30,56,2020-03-16,0.46,4,5,0,"22-RSTR-16106, 21-OSTR-06524"
1283353,Rental unit in New Orleans · ★4.75 · 2 bedrooms · 3 beds · 1 bath,5316723,Gabrielle,,St. Claude,29.96774,-90.03713,Entire home/apt,102,2,515,2023-11-19,4.06,1,80,50,"20STR-02145, 19-OSTR-00000"
1313719,Rental unit in New Orleans · ★5.0 · 3 bedrooms · 4 beds · 2 baths,6132575,Joshua,,Bayou St. John,29.97527,-90.08379,Entire home/apt,281,1,27,2023-11-25,1.92,1,108,21,"23-NSTR-16704, 23-OSTR-16082"
1316954,Rental unit in New Orleans · ★4.43 · 1 bedroom · 1 bed · 1 bath,7054805,Eric,,Central City,29.93423,-90.08124,Entire home/apt,208,30,14,2017-03-14,0.12,1,358,0,
1331004,Rental unit in New Orleans · ★4.76 · 3 bedrooms · 6 beds · 2 baths,323664718,Nichole,,Treme - Lafitte,29.96586,-90.06397,Entire home/apt,170,30,136,2023-10-22,1.14,39,84,13,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1352100,Rental unit in New Orleans · ★4.97 · 1 bedroom · 1 bed · 1 bath,7338169,Susan,,Bywater,29.96197,-90.04433,Entire home/apt,180,3,279,2023-11-13,2.26,1,329,17,"20RSTR-31016, 20-OSTR-31012"
1377824,Home in New Orleans · ★4.94 · 1 bedroom · 2 beds · 1 bath,5640348,Maria,,Bywater,29.963698599312387,-90.04285502645983,Entire home/apt,75,30,51,2023-10-02,0.41,1,206,1,
1427307,Home in New Orleans · ★4.95 · 2 bedrooms · 3 beds · 2 baths,7676497,Mac,,Bayou St. John,29.975085544826303,-90.08519268713214,Entire home/apt,149,3,167,2023-11-20,1.43,1,0,15,"19RSTR-26386, 19OSTR-26389"
1437652,Home in New Orleans · ★4.75 · 1 bedroom · 1 bed · 1 private bath,7722683,Madison,,Black Pearl,29.94086,-90.13441,Private room,61,6,100,2023-06-27,0.81,1,0,2,"19STR-12755, 19-ostr-0000"
1450713,Cottage in New Orleans · ★4.57 · 2 bedrooms · 2 beds · 2.5 baths,7785342,Mamie,,Central City,29.936187,-90.080474,Entire home/apt,399,3,78,2023-05-21,0.63,1,319,2,"20-RSTR-12345, 21OSTR-08615"
1452644,Home in New Orleans · ★4.80 · Studio · 6 beds · 1 bath,7793229,Rashida,,Holy Cross,29.95697,-90.02314,Entire home/apt,90,30,233,2020-12-04,2.53,1,0,0,"19STR-23125, 19-OSTR-00000"
1466244,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 private bath,7835894,Mary,,Uptown,29.93099,-90.10839,Private room,100,30,86,2019-12-20,0.70,1,365,0,19STR-20132
1470392,Home in New Orleans · ★5.0 · 3 bedrooms · 5 beds · 2 baths,7872860,Danetta,,East Riverside,29.91899,-90.09143,Entire home/apt,375,90,19,2020-02-26,0.24,1,87,0,
1546854,Guesthouse in New Orleans · ★4.64 · 1 bedroom · 1 bed · 1 bath,8241996,Alex,,Irish Channel,29.92554,-90.08017,Entire home/apt,85,2,50,2023-11-13,2.18,2,141,29,"17STR-04335, 17-ostr-04335"
1602821,Hostel in New Orleans · ★4.88 · 1 bedroom · 4 beds · 1 private bath,8540704,Auberge NOLA,,Central City,29.93783,-90.07861,Private room,156,30,8,2014-04-08,0.06,4,320,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1605798,Rental unit in New Orleans · ★4.84 · 1 bedroom · 1 bed · 1 bath,4796527,Jackson,,Central City,29.93678,-90.07981,Entire home/apt,70,1,370,2023-11-30,2.97,3,42,31,"19STR-20426, 19-OSTR-7038"
1614892,Bed and breakfast in New Orleans · ★4.97 · 1 bedroom · 2 beds · 1 private bath,8596036,Laura,,City Park,29.980228,-90.090805,Private room,135,2,31,2023-12-03,0.26,2,247,4,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
1621961,Home in New Orleans · 2 bedrooms · 5 beds · 1 bath,8626766,Jeanne,,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,90,30,0,,,1,0,0,
1661090,Home in New Orleans · ★4.95 · 1 bedroom · 2 beds · 2 baths,228432,Nathalie,,St. Claude,29.964907,-90.040382,Entire home/apt,135,3,233,2023-11-13,1.88,1,0,19,"22-RSTR-05747, 22-OSTR-05659"
1665035,Home in New Orleans · ★4.82 · 1 bedroom · 1 bed · 2 baths,1832077,Brian,,Holy Cross,29.958844605125293,-90.02075282611199,Private room,60,2,152,2023-11-28,1.23,5,31,16,"20-RSTR-26702, 20-OSTR-26700"
1665262,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,4844670,Mia,,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,221,2,83,2023-10-21,0.68,2,65,5,"22-CSTR-22886, 23-OSTR-01224"
1695768,Rental unit in New Orleans · ★4.77 · 3 bedrooms · 9 beds · 1 private bath,8955981,Brian,,Marigny,29.96504,-90.0603,Private room,94,2,482,2023-12-02,3.96,1,242,48,"17STR-08217, 19-OSTR-0000"
1718222,Rental unit in New Orleans · ★4.78 · 2 bedrooms · 2 beds · 1 bath,4844670,Mia,,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,190,30,23,2021-12-10,0.19,2,87,0,
1735922,Rental unit in New Orleans · ★4.57 · 2 bedrooms · 4 beds · 1.5 baths,4580360,Jarrod,,Mid-City,29.96803,-90.08577,Entire home/apt,170,3,111,2023-02-24,0.92,2,152,3,"19STR-21967, 20-OSTR-01855"
1738168,Home in New Orleans · ★4.87 · 4 bedrooms · 4 beds · 2.5 baths,9019370,Timothy,,Uptown,29.9206,-90.10499,Entire home/apt,399,30,182,2023-07-22,1.49,2,356,4,
1740021,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,9161662,Jack,,Garden District,29.92974,-90.08386,Entire home/apt,122,30,9,2020-03-03,0.08,1,316,0,
1838738,Townhouse in New Orleans · ★4.91 · 2 bedrooms · 3 beds · 2 baths,9614177,Wayne,,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,170,2,248,2023-11-21,2.02,1,256,36,"19STR-23792, 20-OSTR-20611"
1936935,Rental unit in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,7607004,Lee,,Bayou St. John,29.97705,-90.0844,Entire home/apt,95,30,45,2022-07-29,0.37,1,365,0,"18STR-16786, 20-OSTR-0472"
1953034,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,2146138,Kathleen,,Marigny,29.96481,-90.05273,Entire home/apt,93,3,278,2023-11-19,2.30,1,51,41,"19str-01118, 20-ostr-02561"
1960306,Rental unit in New Orleans · ★4.69 · 1 bedroom · 2 beds · 1 bath,4981655,Jim,,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,52,2,402,2023-11-11,3.30,14,315,54,"22cstr-09731, 20ostr-01286"
2032979,Bed and breakfast in New Orleans · ★4.05 · 1 bedroom · 1 bed · 1 shared bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,101,1,22,2023-08-04,0.18,14,297,1,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2041350,Bungalow in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 1 bath,2339252,Allison,,Bywater,29.96104,-90.03756,Entire home/apt,325,2,90,2023-04-03,0.75,1,247,3,"23STR-23010, 23-OSTR-11111"
2055430,Home in New Orleans · ★4.91 · 1 bedroom · 2 beds · 1 bath,5421186,Bettina,,Bywater,29.96682,-90.04688,Entire home/apt,94,3,434,2023-11-27,3.64,1,34,28,"22-RSTR-15200, 20-OSTR-00993"
2055943,Townhouse in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,861540,Haiyan,,Central City,29.93238,-90.08933,Private room,70,30,137,2023-07-04,1.15,1,17,11,"23-ISTR-12962, 23-OSTR-12479"
2065921,Bed and breakfast in New Orleans · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,86,1,69,2023-11-17,1.85,14,0,23,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2122794,Rental unit in New Orleans · ★4.77 · 1 bedroom · 1 bed · 1 bath,4841202,Matilde,,Bywater,29.96476,-90.04524,Entire home/apt,56,30,56,2018-05-09,0.48,4,186,0,
2131627,Rental unit in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 bath,9150936,Michael,,Lower Garden District,29.93412,-90.07079,Entire home/apt,62,30,123,2023-03-31,1.03,1,231,1,
2159266,Condo in New Orleans · ★4.41 · 2 bedrooms · 2 beds · 1 bath,5480237,Raymond,,Treme - Lafitte,29.96329,-90.0675,Entire home/apt,111,1,248,2023-11-19,2.09,4,195,2,"23STR-11239, 23OSTR-11239"
2170610,Home in New Orleans · ★4.98 · 8 bedrooms · 10 beds · 5.5 baths,1410898,Jeff,,St. Claude,29.9635,-90.03526,Entire home/apt,3000,3,130,2023-08-01,1.57,1,242,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177238,Bed and breakfast in New Orleans · ★4.59 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,102,1,49,2023-11-16,0.44,14,313,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177885,Bed and breakfast in New Orleans · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,89,1,69,2023-11-28,0.62,14,277,11,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177946,Bed and breakfast in New Orleans · ★4.35 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,100,1,17,2022-10-11,0.15,14,296,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2177994,Bed and breakfast in New Orleans · ★4.33 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,,Marigny,29.96503,-90.05193,Private room,98,1,28,2023-11-05,0.24,14,311,6,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2180692,Cottage in New Orleans · ★4.83 · 1 bedroom · 2 beds · 1 bath,3725969,April,,Treme - Lafitte,29.97029,-90.07163,Entire home/apt,83,2,558,2023-11-06,4.66,2,0,48,"22-rstr-11531, 22-ostr-11373"
2185863,Home in New Orleans · ★4.90 · 3 bedrooms · 5 beds · 2 baths,4778357,Ronald,,Marigny,29.96623,-90.05149,Entire home/apt,400,3,62,2023-11-01,0.53,2,238,7,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2189294,Home in New Orleans · ★4.71 · 1 bedroom · 1 bed · 1 bath,10948438,Cathy,,Irish Channel,29.92281,-90.08621,Entire home/apt,85,30,38,2023-03-01,0.32,2,329,2,
2189313,Home in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 2 baths,10948438,Cathy,,Irish Channel,29.92103,-90.08649,Entire home/apt,162,30,48,2023-11-22,0.41,2,233,5,
2192470,Home in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,1832077,Brian,,Holy Cross,29.96099949771703,-90.02173438511514,Private room,56,2,122,2023-11-22,1.04,5,37,24,"20-RSTR-26702, 20-OSTR-26700"
2203775,Rental unit in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 2 baths,1006034,Gwendolyn,,Treme - Lafitte,29.96876,-90.06839,Entire home/apt,115,30,131,2017-11-14,1.11,5,179,0,
2203814,Rental unit in New Orleans · ★4.66 · 1 bedroom · 1 bed · 1 bath,1006034,Gwendolyn,,Treme - Lafitte,29.96693,-90.06847,Entire home/apt,100,30,68,2017-10-30,0.58,5,365,0,
2226543,Townhouse in New Orleans · ★4.75 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,,Tulane - Gravier,29.96304,-90.07953,Entire home/apt,182,1,205,2023-10-09,1.73,10,0,9,"22-CSTR-19616, 22-OSTR-10408"
2250080,Rental unit in New Orleans · ★4.89 · 2 bedrooms · 3 beds · 1 bath,11491946,Meg,,Marlyville - Fontainbleau,29.95493,-90.10798,Entire home/apt,128,2,95,2023-05-15,0.80,1,102,5,"21RSTR-02306, 21OSTR-01039"
2255065,Townhouse in New Orleans · ★4.70 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,,Tulane - Gravier,29.96295,-90.08169,Entire home/apt,201,1,228,2023-10-16,1.92,10,350,5,"22-CSTR-19618, 22-OSTR-10408"
2255182,Rental unit in New Orleans · ★4.77 · 2 bedrooms · 4 beds · 1 bath,6753577,Jo,,Treme - Lafitte,29.96589,-90.06681,Entire home/apt,150,30,210,2020-03-16,1.78,2,179,0,"17STR-10050, 17-OSTR-00010"
2272725,Home in New Orleans · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,11573383,Nancy,,St. Claude,29.96439,-90.03744,Entire home/apt,224,3,237,2023-10-11,1.99,1,220,19,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2295965,Home in New Orleans · ★4.80 · 2 bedrooms · 2 beds · 1 bath,6002761,Beverly,,Treme - Lafitte,29.96617,-90.06433,Entire home/apt,2500,120,271,2020-08-13,2.27,1,179,0,"18STR-18519, 20-OSTR-02074"
2297440,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 3 beds · 1 bath,11734377,Ryan,,Audubon,29.94982,-90.11606,Entire home/apt,89,1,628,2023-11-19,6.95,1,51,82,"17STR-03988, 19-OSTR-0000"
2315660,Home in New Orleans · ★4.92 · 3 bedrooms · 10 beds · 2 baths,11800706,Marcelin,,Broadmoor,29.94275,-90.10516,Entire home/apt,215,2,224,2023-11-12,1.92,1,0,32,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2359037,Home in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,69,2,230,2023-11-26,1.93,3,287,17,"19STR-19093, 20-OSTR-0264"
2359595,Home in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,68,2,244,2023-11-27,2.05,3,192,23,"19STR-19093, 20-OSTR-0264"
2359631,Home in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1.5 shared baths,1890423,Catherine,,Mid-City,29.96639,-90.09318,Private room,67,2,226,2023-11-14,1.90,3,168,23,"19STR-19093, 20-ostr-0264"
2387100,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,12193877,M,,Lower Garden District,29.92983,-90.07568,Entire home/apt,105,30,27,2023-03-04,0.23,2,147,2,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2392147,Loft in New Orleans · ★4.93 · 1 bedroom · 3 beds · 1 bath,12219447,Phoebe,,Black Pearl,29.93833,-90.13355,Entire home/apt,170,30,173,2023-07-22,1.46,1,243,4,
2392262,Home in New Orleans · ★4.88 · 2 bedrooms · 3 beds · 2.5 baths,12220132,Jacob,,St. Thomas Dev,29.92405,-90.07428,Entire home/apt,493,30,17,2017-07-17,0.17,1,364,0,
2419449,Townhouse in New Orleans · ★4.58 · 2 bedrooms · 2 beds · 2.5 baths,1006034,Gwendolyn,,Treme - Lafitte,29.96699,-90.06852,Entire home/apt,132,30,67,2021-12-13,0.76,5,179,0,
2426273,Home in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,11918292,Colette,,St. Roch,29.97165,-90.05127,Private room,75,30,100,2019-03-27,1.00,1,0,0,
2432541,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 2 beds · 1 bath,4777319,Meg,,Bywater,29.96277,-90.03329,Entire home/apt,150,30,187,2023-11-11,1.60,1,338,17,"19STR-12345, 10-OSTR-1234"
2454801,Home in New Orleans · ★4.86 · 2 bedrooms · 3 beds · 1 bath,11551717,Jessica,,St. Claude,29.96951,-90.04341,Entire home/apt,115,30,439,2023-04-16,3.70,1,179,12,"21RSTR-04353, 21OSTR-16028"
2460216,Hostel in New Orleans · ★4.74 · 1 bedroom · 2 beds · 1 bath,1201547,Steph,,Mid-City,29.97409,-90.10041,Private room,150,30,31,2020-02-26,0.26,1,365,0,19STR-21534
2520676,Home in New Orleans · ★4.54 · 4 bedrooms · 5 beds · 1 bath,7319703,Donald,,Marigny,29.96565,-90.06189,Entire home/apt,178,30,388,2023-03-19,3.28,5,331,4,"20STR-02083, 20-OSTR-02083"
2522166,Home in New Orleans · ★4.89 · 5 bedrooms · 10 beds · 5 baths,10621726,Lorenzo & Shinda,,Seventh Ward,29.96729,-90.06464,Entire home/apt,300,3,27,2023-11-12,0.23,7,0,10,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2550805,Townhouse in New Orleans · ★4.66 · 1 bedroom · 2 beds · 1 bath,13059899,Asia,,Marigny,29.96282,-90.05681,Entire home/apt,134,2,386,2023-11-23,3.47,8,0,34,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2637023,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,10478109,Jeanne,,Bayou St. John,29.97566,-90.08891,Entire home/apt,675,30,3,2020-02-23,0.04,2,0,0,
2664790,Home in New Orleans · ★4.68 · 1 bedroom · 2 beds · 1 bath,13638657,Jonathan And Maria,,Fairgrounds,29.98414,-90.07457,Entire home/apt,80,1,320,2020-03-17,2.75,1,0,0,"19STR-12676, 19-OSTR-00000"
2670634,Rental unit in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,13670905,Chris,,French Quarter,29.96433,-90.06222,Entire home/apt,179,30,169,2019-12-11,1.44,1,246,0,
2676200,Home in New Orleans · ★4.94 · 4 bedrooms · 4 beds · 3.5 baths,13701548,Khalil,,Mid-City,29.97858,-90.10403,Entire home/apt,563,2,145,2023-11-26,1.24,2,245,4,"17STR-05830, 19-OSTR-0000"
2695902,Rental unit in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,13582442,Steve & Melissa,,Seventh Ward,29.96793,-90.06357,Entire home/apt,101,60,191,2023-07-31,1.71,1,251,2,
2701477,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,4983998,September,,Leonidas,29.95165,-90.13512,Entire home/apt,45,3,367,2023-08-23,3.91,6,63,40,"19STR-15641, 20-OSTR-1907"
2708004,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,9240904,Steve,,French Quarter,29.96454,-90.06268,Entire home/apt,170,3,446,2023-11-21,3.79,1,222,50,"17str-04094, 20-OSTR-1786"
2716497,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,4680678,Joseph,,Bayou St. John,29.97371,-90.08283,Entire home/apt,100,2,212,2023-11-20,1.81,1,142,32,"20-RSTR-32456, 20-OSTR-32454"
2726180,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,12193877,M,,Lower Garden District,29.93205,-90.07865,Entire home/apt,250,30,2,2016-11-01,0.02,2,0,0,
2748663,Rental unit in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 bath,401501,Yera,,Lower Garden District,29.93369,-90.07723,Private room,87,30,96,2020-01-15,0.82,1,87,0,
2748797,Home in New Orleans · ★4.93 · 1 bedroom · 4 beds · 1 bath,13902616,Jay And A,,Marigny,29.96579,-90.06158,Entire home/apt,157,2,435,2023-11-19,3.73,2,140,46,"22RSTR-07203, 22-OSTR-09825"
2811767,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 private bath,2707644,Lindsay,,Mid-City,29.97414,-90.09828,Private room,48,1,138,2021-09-23,1.42,14,0,0,"21-CSTR-08131, 20-OSTR-02677"
2811768,Home in New Orleans · ★4.87 · 6 bedrooms · 7 beds · 3.5 baths,2707644,Lindsay,,Mid-City,29.9750919342041,-90.09893798828125,Entire home/apt,571,1,147,2023-10-01,1.29,14,130,14,"21-CSTR-08128, 20-OSTR-02677"
2836488,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,14509974,Jeff & Melissa,,Bywater,29.96425,-90.04302,Entire home/apt,90,2,201,2023-11-13,1.72,1,320,33,"23-STR-06506, 23-OSTR-02122"
2847390,Home in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1 private bath,14518129,Michael,,Marigny,29.96528,-90.05915,Private room,94,30,496,2023-11-01,4.24,1,178,23,"20STR-29940, 20-OSTR-2993"
2866832,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,103427,Jacqueline M,,Lower Garden District,29.934,-90.07919,Entire home/apt,332,30,1,2015-01-02,0.01,2,180,0,"Exempt: This listing is a licensed hotel, motel, or bed and breakfast"
2888828,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 2 baths,486093,Virginia,,Marigny,29.963619232177734,-90.05888366699219,Entire home/apt,115,3,191,2023-12-01,1.64,2,228,23,"22-RSTR-04939, 21-OSTR-03993"
2896586,Bungalow in New Orleans · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,14803413,Deidra,,Algiers Point,29.95032,-90.05228,Entire home/apt,99,3,49,2023-09-27,0.62,2,153,3,"21-CSTR-07075, 22-OSTR-09177"
2902965,Home in New Orleans · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,4139221,Nicelle,,Fairgrounds,29.97786,-90.08036,Entire home/apt,485,3,49,2023-10-22,0.42,4,117,8,"23STR-11454, 22-OSTR-19733"
2907553,Guest suite in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,4139221,Nicelle,,Fairgrounds,29.98042,-90.08171,Entire home/apt,79,3,123,2023-10-30,1.13,4,213,10,"23STR-13384, 23-OSTR-13815"
2918872,Home in New Orleans · ★4.82 · 6 bedrooms · 15 beds · 2 baths,12055406,Graham,,Bywater,29.96609,-90.04785,Entire home/apt,536,2,155,2023-11-19,1.48,4,175,24,"22CSTR-14961, 22OSTR14963"
2926290,Home in New Orleans · ★4.64 · 6 bedrooms · 9 beds · 6 baths,10621726,Lorenzo & Shinda,,Seventh Ward,29.96925,-90.06298,Entire home/apt,457,3,14,2019-12-10,0.12,7,320,0,"20STR-07552, 20OSTR-04673"
2926851,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 private bath,6522124,Leonardo,,Lakeview,30.00359,-90.10402,Private room,85,2,113,2023-06-16,1.02,1,0,16,"22-RSTR-02464, 22-OSTR-02813"
2939429,Home in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 1 bath,14972186,Amelia,,Central City,29.93036,-90.08883,Entire home/apt,90,30,91,2023-11-01,0.78,1,126,3,
